index,customer_city,order_purchase_timestamp,total_sales_x,total_revenue,total_sales_y
601,altamira,2018-03-06,1,169.99,1
602,altamira,2018-03-12,2,199.9,2
603,altamira,2018-03-14,1,27.99,1
604,altamira,2018-03-15,1,115.99,1
605,altamira,2018-04-07,1,1106.99,1
606,altamira,2018-04-17,1,109.99,1
607,altamira,2018-04-25,2,448.9,2
608,altamira,2018-05-20,1,169.9,1
609,altamira,2018-06-07,1,122.99,1
610,altamira,2018-06-10,1,19.86,1
611,altamira,2018-07-17,1,97.8,1
612,altamira,2018-08-01,1,349.99,1
613,altamira do parana,2018-04-15,1,49.1,1
614,altamira do parana,2018-05-30,1,210.0,1
615,altaneira,2017-07-12,3,269.70000000000005,3
616,altaneira,2018-06-10,1,99.9,1
617,alterosa,2017-12-22,1,52.9,1
618,alterosa,2018-01-09,1,29.5,1
619,alterosa,2018-06-16,1,169.9,1
620,altinho,2018-06-27,1,13.9,1
621,altinopolis,2017-03-10,1,1250.0,1
622,altinopolis,2017-04-05,1,69.0,1
623,altinopolis,2018-03-08,1,45.0,1
624,altinopolis,2018-05-14,1,64.8,1
625,alto alegre,2017-07-13,1,59.99,1
626,alto alegre,2017-11-24,1,108.0,1
627,alto alegre,2018-01-15,1,139.9,1
628,alto alegre do iguacu,2018-04-01,1,24.9,1
629,alto alegre do iguacu,2018-04-08,2,49.8,2
630,alto alegre do maranhao,2018-02-17,1,88.9,1
631,alto alegre do pindare,2017-10-22,1,199.0,1
632,alto araguaia,2017-06-19,1,139.9,1
633,alto araguaia,2017-08-25,1,449.99,1
634,alto araguaia,2017-09-13,1,45.95,1
635,alto araguaia,2017-12-01,1,99.99,1
636,alto araguaia,2017-12-11,1,349.9,1
637,alto boa vista,2017-06-02,1,26.15,1
638,alto boa vista,2017-07-31,1,29.9,1
639,alto boa vista,2017-08-16,6,292.95000000000005,6
640,alto boa vista,2018-07-23,1,69.0,1
641,alto caparao,2017-09-18,1,179.0,1
642,alto caparao,2018-03-14,1,299.9,1
643,alto do rodrigues,2017-02-19,1,110.0,1
644,alto do rodrigues,2017-05-22,1,760.0,1
645,alto do rodrigues,2017-07-25,1,45.0,1
646,alto do rodrigues,2017-09-14,1,150.0,1
647,alto do rodrigues,2017-09-29,1,158.0,1
648,alto do rodrigues,2017-10-30,3,365.55999999999995,3
649,alto do rodrigues,2017-12-22,1,149.0,1
650,alto do rodrigues,2018-04-13,1,999.9,1
651,alto garcas,2018-03-21,1,199.0,1
652,alto garcas,2018-08-04,1,59.8,1
653,alto horizonte,2017-05-04,2,178.0,2
654,alto horizonte,2017-11-25,1,55.91,1
655,alto jequitiba,2017-09-07,1,59.9,1
656,alto jequitiba,2017-12-09,1,79.99,1
657,alto jequitiba,2018-08-06,1,72.0,1
658,alto paraiso,2017-08-29,1,1200.0,1
659,alto paraiso,2017-10-23,1,56.99,1
660,alto paraiso de goias,2017-06-07,1,14.8,1
661,alto paraiso de goias,2017-06-24,1,89.9,1
662,alto paraiso de goias,2018-01-30,7,191.39,7
663,alto paraiso de goias,2018-02-04,2,113.98,2
664,alto paraiso de goias,2018-02-09,1,24.99,1
665,alto paraiso de goias,2018-03-10,11,773.5,11
666,alto paraiso de goias,2018-03-17,1,90.9,1
667,alto paraiso de goias,2018-03-20,1,24.99,1
668,alto paraiso de goias,2018-06-22,2,42.89,2
669,alto parana,2017-10-15,1,299.0,1
670,alto parana,2018-01-13,1,90.9,1
671,alto parnaiba,2017-04-20,1,129.99,1
672,alto parnaiba,2017-04-27,1,399.9,1
673,alto parnaiba,2017-09-10,1,139.9,1
674,alto parnaiba,2017-09-21,1,29.0,1
675,alto parnaiba,2018-01-03,1,79.0,1
676,alto piquiri,2018-01-30,1,412.0,1
677,alto rio doce,2017-10-23,1,19.9,1
678,alto rio doce,2017-11-13,1,25.9,1
679,alto rio doce,2018-03-25,1,47.65,1
680,alto rio doce,2018-05-15,1,119.97,1
681,alto rio novo,2018-06-08,1,118.5,1
682,alto rio novo,2018-06-24,1,148.0,1
683,alto santo,2018-01-05,1,129.99,1
684,alto santo,2018-04-21,1,427.0,1
685,alto santo,2018-08-03,1,65.9,1
686,alto sao joao,2018-03-16,1,54.99,1
687,alto taquari,2018-04-23,1,27.9,1
688,alto taquari,2018-05-08,1,599.99,1
689,altonia,2017-08-26,1,220.0,1
690,altonia,2017-11-01,1,175.0,1
691,altonia,2018-03-06,1,99.9,1
692,altos,2017-07-19,1,134.9,1
693,altos,2017-08-15,1,159.99,1
694,altos,2017-08-19,1,748.0,1
695,altos,2018-01-09,1,229.0,1
696,altos,2018-01-11,1,73.5,1
697,aluminio,2017-03-02,1,19.99,1
698,aluminio,2017-03-29,1,144.9,1
699,aluminio,2017-04-25,1,32.9,1
700,aluminio,2017-06-01,1,79.9,1
701,aluminio,2017-06-29,1,17.0,1
702,aluminio,2017-10-14,1,159.0,1
703,aluminio,2018-02-12,1,139.0,1
704,aluminio,2018-03-07,1,47.49,1
705,aluminio,2018-05-17,1,192.9,1
706,aluminio,2018-05-23,1,33.0,1
707,aluminio,2018-06-18,1,59.9,1
708,aluminio,2018-07-23,1,6.37,1
709,aluminio,2018-08-22,2,319.8,2
710,alvarenga,2018-02-06,1,135.0,1
711,alvarenga,2018-04-23,1,76.0,1
712,alvares florence,2017-11-26,1,115.96,1
713,alvares florence,2018-07-04,2,69.8,2
714,alvares machado,2017-05-10,1,20.79,1
715,alvares machado,2017-09-01,1,335.0,1
716,alvares machado,2017-10-18,1,109.9,1
717,alvares machado,2018-01-22,1,49.9,1
718,alvares machado,2018-04-24,1,2428.0,1
719,alvares machado,2018-05-04,1,819.99,1
720,alvares machado,2018-05-08,1,189.0,1
721,alvares machado,2018-07-27,1,69.99,1
722,alvaro de carvalho,2018-05-07,1,159.0,1
723,alvaro de carvalho,2018-06-02,1,199.0,1
724,alvinopolis,2017-01-21,1,59.9,1
725,alvinopolis,2017-11-16,1,39.9,1
726,alvinopolis,2017-11-20,1,59.9,1
727,alvinopolis,2018-01-08,1,89.99,1
728,alvinopolis,2018-02-16,1,24.99,1
729,alvinopolis,2018-03-19,1,51.99,1
730,alvinopolis,2018-03-21,1,165.0,1
731,alvinopolis,2018-04-24,3,105.0,3
732,alvinopolis,2018-04-30,1,14.49,1
733,alvinopolis,2018-05-15,1,166.0,1
734,alvinopolis,2018-06-04,1,29.9,1
735,alvorada,2017-04-10,1,90.0,1
736,alvorada,2017-04-13,1,12.9,1
737,alvorada,2017-04-20,2,179.8,2
738,alvorada,2017-05-09,1,134.9,1
739,alvorada,2017-05-15,1,89.99,1
740,alvorada,2017-07-12,1,630.0,1
741,alvorada,2017-07-13,1,97.5,1
742,alvorada,2017-07-25,1,49.0,1
743,alvorada,2017-07-26,1,59.9,1
744,alvorada,2017-07-30,1,51.92,1
745,alvorada,2017-08-08,1,263.99,1
746,alvorada,2017-08-09,1,118.99,1
747,alvorada,2017-09-13,1,27.9,1
748,alvorada,2017-09-18,2,249.0,2
749,alvorada,2017-09-28,1,43.3,1
750,alvorada,2017-10-08,1,59.9,1
751,alvorada,2017-10-10,1,99.99,1
752,alvorada,2017-10-12,1,73.35,1
753,alvorada,2017-11-15,1,345.62,1
754,alvorada,2017-11-16,1,15.5,1
755,alvorada,2017-11-22,1,29.99,1
756,alvorada,2017-11-24,2,239.98000000000002,2
757,alvorada,2017-11-29,1,52.11,1
758,alvorada,2017-12-18,1,121.97,1
759,alvorada,2017-12-19,1,155.0,1
760,alvorada,2017-12-27,1,179.99,1
761,alvorada,2018-01-06,1,166.99,1
762,alvorada,2018-01-09,1,149.0,1
763,alvorada,2018-01-23,1,119.0,1
764,alvorada,2018-02-05,3,429.70000000000005,3
765,alvorada,2018-02-08,1,59.0,1
766,alvorada,2018-02-17,1,78.0,1
767,alvorada,2018-02-19,1,69.9,1
768,alvorada,2018-02-23,1,39.9,1
769,alvorada,2018-03-10,1,159.9,1
770,alvorada,2018-03-11,1,389.0,1
771,alvorada,2018-03-15,1,999.99,1
772,alvorada,2018-03-19,1,49.9,1
773,alvorada,2018-03-20,1,79.99,1
774,alvorada,2018-03-29,2,109.98,2
775,alvorada,2018-04-02,1,136.0,1
776,alvorada,2018-04-07,1,109.9,1
777,alvorada,2018-04-17,1,119.0,1
778,alvorada,2018-05-10,1,119.99,1
779,alvorada,2018-05-12,1,58.99,1
780,alvorada,2018-05-20,1,27.9,1
781,alvorada,2018-06-25,1,23.9,1
782,alvorada,2018-06-26,1,122.99,1
783,alvorada,2018-07-30,1,74.99,1
784,alvorada,2018-08-03,1,27.9,1
785,alvorada,2018-08-06,1,170.0,1
786,alvorada,2018-08-07,1,69.9,1
787,alvorada,2018-08-26,1,199.0,1
788,alvorada d'oeste,2018-01-10,2,359.98,2
789,alvorada do gurgueia,2018-04-09,1,37.0,1
790,alvorada do norte,2017-12-14,1,44.9,1
791,alvorada do norte,2018-05-20,1,18.99,1
792,alvorada do norte,2018-07-22,1,100.99,1
793,amambai,2017-02-25,2,241.98,2
794,amambai,2017-11-24,1,22.5,1
795,amambai,2017-11-27,1,99.9,1
796,amambai,2017-12-18,1,169.9,1
797,amambai,2018-02-03,2,189.8,2
798,amambai,2018-06-26,1,27.9,1
799,amanari,2018-07-08,1,390.0,1
800,amapa do maranhao,2017-06-06,1,15.9,1
801,amapora,2018-02-12,2,30.0,2
802,amapora,2018-04-30,1,99.9,1
803,amaraji,2018-04-22,1,106.9,1
804,amarante,2017-02-04,1,760.0,1
805,amargosa,2017-07-12,1,54.99,1
806,amelia rodrigues,2017-06-20,1,12.5,1
807,amelia rodrigues,2017-10-31,1,334.89,1
808,amelia rodrigues,2018-04-08,1,25.0,1
809,america dourada,2018-04-23,1,169.9,1
810,americana,2017-02-06,1,199.9,1
811,americana,2017-02-12,1,69.9,1
812,americana,2017-02-13,1,48.0,1
813,americana,2017-03-01,1,109.9,1
814,americana,2017-03-15,1,259.0,1
815,americana,2017-03-19,1,89.9,1
816,americana,2017-04-02,1,183.0,1
817,americana,2017-04-12,1,17.0,1
818,americana,2017-04-15,1,18.99,1
819,americana,2017-04-25,1,88.0,1
820,americana,2017-04-26,1,29.99,1
821,americana,2017-05-04,1,99.99,1
822,americana,2017-05-15,1,118.58,1
823,americana,2017-05-18,1,118.99,1
824,americana,2017-05-19,1,129.99,1
825,americana,2017-05-22,1,229.99,1
826,americana,2017-05-25,1,259.9,1
827,americana,2017-05-29,1,29.0,1
828,americana,2017-05-30,1,75.9,1
829,americana,2017-06-02,1,113.0,1
830,americana,2017-06-03,1,385.6,1
831,americana,2017-06-04,1,79.99,1
832,americana,2017-06-05,1,49.9,1
833,americana,2017-06-09,1,34.9,1
834,americana,2017-06-28,1,49.95,1
835,americana,2017-06-29,1,52.9,1
836,americana,2017-06-30,1,35.99,1
837,americana,2017-07-17,1,129.9,1
838,americana,2017-07-18,1,85.0,1
839,americana,2017-07-19,1,205.0,1
840,americana,2017-07-25,1,35.0,1
841,americana,2017-07-31,1,25.9,1
842,americana,2017-08-01,1,129.99,1
843,americana,2017-08-06,2,99.8,2
844,americana,2017-08-09,1,16.9,1
845,americana,2017-08-10,1,183.99,1
846,americana,2017-08-15,1,449.99,1
847,americana,2017-08-17,1,129.9,1
848,americana,2017-08-21,1,69.9,1
849,americana,2017-08-25,1,69.0,1
850,americana,2017-08-26,1,229.9,1
851,americana,2017-08-27,1,186.5,1
852,americana,2017-08-29,1,179.9,1
853,americana,2017-09-06,2,139.9,2
854,americana,2017-09-09,1,45.0,1
855,americana,2017-09-11,3,329.8,3
856,americana,2017-09-12,4,919.6,4
857,americana,2017-09-19,1,158.0,1
858,americana,2017-09-24,1,178.5,1
859,americana,2017-09-26,3,212.70000000000002,3
860,americana,2017-09-27,1,58.99,1
861,americana,2017-09-29,1,99.98,1
862,americana,2017-09-30,1,109.9,1
863,americana,2017-10-01,1,529.0,1
864,americana,2017-10-04,1,59.99,1
865,americana,2017-10-06,1,249.9,1
866,americana,2017-10-08,1,89.99,1
867,americana,2017-10-11,3,114.0,3
868,americana,2017-10-15,1,69.9,1
869,americana,2017-10-17,2,129.99,2
870,americana,2017-10-23,1,109.9,1
871,americana,2017-11-02,1,59.9,1
872,americana,2017-11-04,1,89.0,1
873,americana,2017-11-08,1,49.99,1
874,americana,2017-11-09,1,69.9,1
875,americana,2017-11-13,1,34.5,1
876,americana,2017-11-17,1,26.9,1
877,americana,2017-11-21,1,259.9,1
878,americana,2017-11-22,1,137.9,1
879,americana,2017-11-24,2,327.0,2
880,americana,2017-11-26,4,265.78999999999996,4
881,americana,2017-11-28,1,53.99,1
882,americana,2017-11-29,2,23.98,2
883,americana,2017-12-03,1,32.0,1
884,americana,2017-12-04,2,170.0,2
885,americana,2017-12-05,1,113.0,1
886,americana,2017-12-06,1,28.99,1
887,americana,2017-12-09,1,119.9,1
888,americana,2017-12-11,1,24.99,1
889,americana,2017-12-12,1,163.99,1
890,americana,2017-12-14,1,89.0,1
891,americana,2017-12-19,1,12.25,1
892,americana,2017-12-22,1,89.9,1
893,americana,2017-12-26,1,199.0,1
894,americana,2017-12-28,2,99.8,2
895,americana,2017-12-30,2,76.8,2
896,americana,2018-01-04,1,129.0,1
897,americana,2018-01-06,1,45.0,1
898,americana,2018-01-08,2,149.0,2
899,americana,2018-01-11,1,135.0,1
900,americana,2018-01-14,2,148.9,2
901,americana,2018-01-18,4,418.02,4
902,americana,2018-01-20,2,500.0,2
903,americana,2018-01-26,1,134.9,1
904,americana,2018-01-28,1,89.18,1
905,americana,2018-02-01,1,109.9,1
906,americana,2018-02-07,4,369.87,4
907,americana,2018-02-08,1,54.9,1
908,americana,2018-02-10,3,184.20000000000002,3
909,americana,2018-02-14,1,19.99,1
910,americana,2018-02-16,1,119.9,1
911,americana,2018-02-17,1,27.99,1
912,americana,2018-02-22,1,82.8,1
913,americana,2018-02-23,3,86.56,3
914,americana,2018-02-26,1,86.9,1
915,americana,2018-02-27,2,158.04000000000002,2
916,americana,2018-02-28,1,149.9,1
917,americana,2018-03-05,1,79.99,1
918,americana,2018-03-08,1,39.9,1
919,americana,2018-03-18,1,198.67,1
920,americana,2018-03-22,1,45.0,1
921,americana,2018-03-27,1,139.9,1
922,americana,2018-03-28,1,330.0,1
923,americana,2018-04-04,3,29.97,3
924,americana,2018-04-06,1,299.0,1
925,americana,2018-04-08,1,135.0,1
926,americana,2018-04-09,2,115.54,2
927,americana,2018-04-12,1,29.9,1
928,americana,2018-04-14,2,153.39,2
929,americana,2018-04-15,7,197.29999999999998,7
930,americana,2018-04-17,1,78.45,1
931,americana,2018-04-18,1,19.97,1
932,americana,2018-04-19,2,145.0,2
933,americana,2018-04-20,2,59.98,2
934,americana,2018-04-21,1,139.0,1
935,americana,2018-04-22,1,120.0,1
936,americana,2018-04-24,1,59.9,1
937,americana,2018-04-25,1,228.0,1
938,americana,2018-04-27,1,105.0,1
939,americana,2018-04-29,3,313.0,3
940,americana,2018-05-02,1,330.0,1
941,americana,2018-05-06,1,122.9,1
942,americana,2018-05-08,1,45.0,1
943,americana,2018-05-09,1,43.0,1
944,americana,2018-05-11,6,270.0,6
945,americana,2018-05-13,1,79.9,1
946,americana,2018-05-14,5,179.5,5
947,americana,2018-05-15,1,110.32,1
948,americana,2018-05-16,1,56.58,1
949,americana,2018-05-18,1,55.0,1
950,americana,2018-05-19,1,9.9,1
951,americana,2018-05-20,2,163.5,2
952,americana,2018-05-22,1,49.8,1
953,americana,2018-05-24,1,33.0,1
954,americana,2018-06-02,1,69.9,1
955,americana,2018-06-03,1,119.99,1
956,americana,2018-06-05,1,14.49,1
957,americana,2018-06-06,1,48.9,1
958,americana,2018-06-08,1,269.0,1
959,americana,2018-06-09,1,297.0,1
960,americana,2018-06-10,1,79.0,1
961,americana,2018-06-12,2,144.89000000000001,2
962,americana,2018-06-16,2,704.0,2
963,americana,2018-06-18,2,145.4,2
964,americana,2018-06-19,1,299.9,1
965,americana,2018-06-21,1,14.9,1
966,americana,2018-06-24,2,125.37,2
967,americana,2018-06-30,1,29.9,1
968,americana,2018-07-10,2,267.98,2
969,americana,2018-07-11,1,18.95,1
970,americana,2018-07-17,1,109.9,1
971,americana,2018-07-18,2,94.99,2
972,americana,2018-07-20,1,138.0,1
973,americana,2018-07-22,1,9.99,1
974,americana,2018-07-28,1,19.99,1
975,americana,2018-07-30,1,49.0,1
976,americana,2018-08-01,1,199.0,1
977,americana,2018-08-03,1,219.89,1
978,americana,2018-08-04,1,97.1,1
979,americana,2018-08-05,2,107.9,2
980,americana,2018-08-06,1,39.9,1
981,americana,2018-08-07,2,43.89,2
982,americana,2018-08-08,1,199.0,1
983,americana,2018-08-11,2,59.89,2
984,americana,2018-08-12,1,99.88,1
985,americana,2018-08-13,1,49.99,1
986,americana,2018-08-15,3,308.8,3
987,americana,2018-08-16,1,48.0,1
988,americana,2018-08-17,1,39.0,1
989,americana,2018-08-18,1,49.9,1
990,americana,2018-08-19,2,69.89,2
991,americana,2018-08-20,2,138.49,2
992,americana,2018-08-28,1,19.0,1
993,americano do brasil,2017-04-22,1,119.5,1
994,americano do brasil,2018-01-16,1,32.0,1
995,americano do brasil,2018-02-09,1,139.99,1
996,americo brasiliense,2017-03-10,1,207.06,1
997,americo brasiliense,2017-03-16,1,32.9,1
998,americo brasiliense,2017-04-07,1,254.8,1
999,americo brasiliense,2017-09-21,1,25.9,1
1000,americo brasiliense,2017-10-19,1,22.0,1
1001,americo brasiliense,2017-10-31,1,29.99,1
1002,americo brasiliense,2017-11-24,1,79.9,1
1003,americo brasiliense,2017-11-27,1,62.9,1
1004,americo brasiliense,2017-12-26,1,25.0,1
1005,americo brasiliense,2018-02-08,1,109.9,1
1006,americo brasiliense,2018-02-25,1,39.99,1
1007,americo brasiliense,2018-02-28,1,24.9,1
1008,americo brasiliense,2018-03-05,1,4.99,1
1009,americo brasiliense,2018-04-03,1,79.99,1
1010,americo brasiliense,2018-04-24,2,179.98,2
1011,americo brasiliense,2018-05-15,1,29.9,1
1012,americo brasiliense,2018-07-26,1,1150.0,1
1013,americo de campos,2018-02-04,1,279.9,1
1014,ametista do sul,2018-01-18,1,43.8,1
1015,ametista do sul,2018-03-27,1,199.0,1
1016,amontada,2017-06-30,1,45.9,1
1017,amparo,2017-02-25,1,64.99,1
1018,amparo,2017-04-06,1,21.9,1
1019,amparo,2017-04-20,2,143.8,2
1020,amparo,2017-05-09,1,94.9,1
1021,amparo,2017-05-23,1,158.9,1
1022,amparo,2017-05-24,1,39.9,1
1023,amparo,2017-06-02,1,349.9,1
1024,amparo,2017-06-05,1,492.04,1
1025,amparo,2017-06-18,1,189.9,1
1026,amparo,2017-06-19,1,334.98,1
1027,amparo,2017-07-04,1,125.02,1
1028,amparo,2017-07-21,1,99.99,1
1029,amparo,2017-08-07,1,45.95,1
1030,amparo,2017-08-10,2,244.9,2
1031,amparo,2017-08-28,1,103.9,1
1032,amparo,2017-08-29,1,1100.0,1
1033,amparo,2017-09-04,1,49.9,1
1034,amparo,2017-09-20,5,47.5,5
1035,amparo,2017-10-01,1,169.9,1
1036,amparo,2017-10-10,1,59.0,1
1037,amparo,2017-10-19,3,99.97,3
1038,amparo,2017-11-15,1,59.9,1
1039,amparo,2017-11-25,1,69.2,1
1040,amparo,2017-11-28,1,98.9,1
1041,amparo,2017-12-01,1,349.9,1
1042,amparo,2017-12-13,1,59.97,1
1043,amparo,2018-01-06,1,89.18,1
1044,amparo,2018-01-16,1,39.9,1
1045,amparo,2018-01-17,1,412.0,1
1046,amparo,2018-01-18,1,239.99,1
1047,amparo,2018-01-28,1,339.8,1
1048,amparo,2018-03-05,1,79.0,1
1049,amparo,2018-03-11,2,2388.99,2
1050,amparo,2018-03-13,1,44.99,1
1051,amparo,2018-03-15,1,45.9,1
1052,amparo,2018-03-17,1,59.0,1
1053,amparo,2018-03-27,1,195.0,1
1054,amparo,2018-04-05,1,65.0,1
1055,amparo,2018-04-09,1,168.9,1
1056,amparo,2018-04-18,1,39.99,1
1057,amparo,2018-05-03,1,39.9,1
1058,amparo,2018-05-07,1,109.9,1
1059,amparo,2018-05-08,1,270.0,1
1060,amparo,2018-06-04,1,69.9,1
1061,amparo,2018-06-07,1,105.0,1
1062,amparo,2018-06-12,1,79.0,1
1063,amparo,2018-06-23,1,19.83,1
1064,amparo,2018-06-28,2,57.9,2
1065,amparo,2018-07-16,1,29.9,1
1066,amparo,2018-07-20,1,91.09,1
1067,amparo,2018-07-24,1,411.0,1
1068,amparo,2018-07-28,1,49.9,1
1069,amparo,2018-07-30,1,139.98,1
1070,amparo,2018-08-01,1,199.9,1
1071,amparo,2018-08-04,1,58.0,1
1072,amparo,2018-08-12,1,139.0,1
1073,amparo,2018-08-13,2,264.89,2
1074,amparo,2018-08-19,2,249.99,2
1075,amparo da serra,2017-11-24,1,49.95,1
1076,ampere,2017-04-16,1,10.99,1
1077,ampere,2017-08-30,3,107.69999999999999,3
1078,ampere,2018-03-03,1,1186.0,1
1079,ampere,2018-05-07,1,140.99,1
1080,ampere,2018-06-18,1,104.99,1
1081,ampere,2018-07-25,1,44.6,1
1082,anadia,2018-01-22,1,29.99,1
1083,anadia,2018-05-08,1,349.9,1
1084,anage,2017-09-28,2,63.8,2
1085,analandia,2017-08-17,1,200.0,1
1086,analandia,2018-04-04,1,37.0,1
1087,analandia,2018-06-24,1,185.03,1
1088,analandia,2018-08-14,1,89.0,1
1089,ananas,2017-06-28,1,96.8,1
1090,ananindeua,2016-10-04,1,189.0,1
1091,ananindeua,2017-01-23,1,19.9,1
1092,ananindeua,2017-02-13,1,65.9,1
1093,ananindeua,2017-02-17,1,115.0,1
1094,ananindeua,2017-02-25,1,99.0,1
1095,ananindeua,2017-03-03,1,580.27,1
1096,ananindeua,2017-04-07,1,199.99,1
1097,ananindeua,2017-04-09,2,119.8,2
1098,ananindeua,2017-04-10,1,339.0,1
1099,ananindeua,2017-04-17,1,99.99,1
1100,ananindeua,2017-04-20,1,370.0,1
1101,ananindeua,2017-04-23,2,186.89000000000001,2
1102,ananindeua,2017-04-28,1,79.9,1
1103,ananindeua,2017-05-19,1,29.7,1
1104,ananindeua,2017-06-08,1,18.99,1
1105,ananindeua,2017-06-14,1,399.99,1
1106,ananindeua,2017-06-27,1,174.33,1
1107,ananindeua,2017-07-09,2,139.96,2
1108,ananindeua,2017-08-04,1,269.0,1
1109,ananindeua,2017-08-05,2,296.88,2
1110,ananindeua,2017-08-12,1,19.9,1
1111,ananindeua,2017-08-16,2,58.0,2
1112,ananindeua,2017-08-27,1,389.0,1
1113,ananindeua,2017-08-30,1,276.0,1
1114,ananindeua,2017-09-16,1,999.99,1
1115,ananindeua,2017-09-18,1,213.0,1
1116,ananindeua,2017-09-19,1,49.0,1
1117,ananindeua,2017-10-02,1,174.9,1
1118,ananindeua,2017-10-05,1,31.9,1
1119,ananindeua,2017-10-06,1,194.99,1
1120,ananindeua,2017-10-17,1,149.99,1
1121,ananindeua,2017-10-19,1,109.9,1
1122,ananindeua,2017-10-24,1,104.9,1
1123,ananindeua,2017-10-26,1,8.5,1
1124,ananindeua,2017-10-29,1,101.9,1
1125,ananindeua,2017-11-11,1,99.0,1
1126,ananindeua,2017-11-21,1,29.9,1
1127,ananindeua,2017-11-23,1,89.99,1
1128,ananindeua,2017-11-24,2,127.55000000000001,2
1129,ananindeua,2017-11-30,1,84.99,1
1130,ananindeua,2017-12-18,1,113.0,1
1131,ananindeua,2018-01-02,1,175.99,1
1132,ananindeua,2018-01-14,1,899.0,1
1133,ananindeua,2018-02-12,6,701.4000000000001,6
1134,ananindeua,2018-02-13,1,29.99,1
1135,ananindeua,2018-02-15,2,31.1,2
1136,ananindeua,2018-02-18,1,37.5,1
1137,ananindeua,2018-02-25,2,248.56,2
1138,ananindeua,2018-03-02,2,269.85,2
1139,ananindeua,2018-03-04,1,69.9,1
1140,ananindeua,2018-03-11,1,105.0,1
1141,ananindeua,2018-03-12,1,198.5,1
1142,ananindeua,2018-03-19,1,989.0,1
1143,ananindeua,2018-03-21,1,53.99,1
1144,ananindeua,2018-03-30,1,29.0,1
1145,ananindeua,2018-04-11,2,264.9,2
1146,ananindeua,2018-04-15,1,44.89,1
1147,ananindeua,2018-04-24,1,299.0,1
1148,ananindeua,2018-04-28,1,139.99,1
1149,ananindeua,2018-05-02,1,179.9,1
1150,ananindeua,2018-05-09,1,69.99,1
1151,ananindeua,2018-05-11,1,213.0,1
1152,ananindeua,2018-05-14,1,47.9,1
1153,ananindeua,2018-05-16,1,99.9,1
1154,ananindeua,2018-06-01,1,450.0,1
1155,ananindeua,2018-06-06,1,58.99,1
1156,ananindeua,2018-06-15,1,169.99,1
1157,ananindeua,2018-06-29,1,259.99,1
1158,ananindeua,2018-07-08,1,65.0,1
1159,ananindeua,2018-07-21,1,496.9,1
1160,ananindeua,2018-07-23,1,219.9,1
1161,ananindeua,2018-07-31,1,85.99,1
1162,ananindeua,2018-08-01,1,19.9,1
1163,ananindeua,2018-08-05,3,726.84,3
1164,ananindeua,2018-08-14,1,159.9,1
1165,anapolis,2017-02-03,1,9.89,1
1166,anapolis,2017-02-12,2,534.9,2
1167,anapolis,2017-02-25,1,59.8,1
1168,anapolis,2017-03-10,1,492.02,1
1169,anapolis,2017-03-11,1,123.9,1
1170,anapolis,2017-03-15,2,39.8,2
1171,anapolis,2017-03-16,1,34.99,1
1172,anapolis,2017-03-20,1,258.99,1
1173,anapolis,2017-03-22,1,49.0,1
1174,anapolis,2017-03-23,1,109.9,1
1175,anapolis,2017-05-02,1,89.0,1
1176,anapolis,2017-05-03,1,199.0,1
1177,anapolis,2017-05-14,1,69.9,1
1178,anapolis,2017-05-17,1,179.9,1
1179,anapolis,2017-05-22,1,999.0,1
1180,anapolis,2017-06-08,2,324.9,2
1181,anapolis,2017-06-18,1,18.99,1
1182,anapolis,2017-07-22,1,5.99,1
1183,anapolis,2017-07-25,1,179.9,1
1184,anapolis,2017-08-05,1,99.9,1
1185,anapolis,2017-08-14,1,395.0,1
1186,anapolis,2017-08-16,1,92.9,1
1187,anapolis,2017-08-27,6,80.94,6
1188,anapolis,2017-09-04,1,98.0,1
1189,anapolis,2017-09-05,1,29.99,1
1190,anapolis,2017-09-18,2,175.66,2
1191,anapolis,2017-09-21,1,359.9,1
1192,anapolis,2017-10-02,2,91.8,2
1193,anapolis,2017-10-06,1,370.47,1
1194,anapolis,2017-10-10,1,69.0,1
1195,anapolis,2017-10-13,1,94.9,1
1196,anapolis,2017-10-17,1,12.9,1
1197,anapolis,2017-10-25,2,144.9,2
1198,anapolis,2017-11-06,1,253.52,1
